,LotArea,1stFlrSF,2ndFlrSF,GrLivArea,OpenPorchSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,YearBuilt,YearRemodAdd,GarageArea,Street,SalePrice
1219,9545,1205,1029,2234,50,2,1,3,1,7,2000,2000,768.0,Pave,182056.024744887
1220,9233,1540,1315,2855,55,2,1,4,1,9,2000,2000,774.0,Pave,191403.199177104
1221,10019,1358,1368,2726,169,2,1,4,1,9,1995,1995,725.0,Pave,196264.754980043
1222,17242,1933,1567,3500,86,3,1,4,1,11,1993,1994,959.0,Pave,209375.003419718
1223,10236,1305,1189,2494,95,2,1,4,1,9,1994,1995,803.0,Pave,196691.81930173
1224,12585,1565,1234,2799,136,2,1,3,1,8,1993,1993,704.0,Pave,192458.431539585
1225,12447,1116,848,1964,70,2,1,3,1,8,2005,2006,760.0,Pave,182242.80926507
1226,15218,1670,0,1670,240,2,1,2,1,6,2006,2006,928.0,Pave,183259.503900506
1227,10936,1504,0,1504,0,2,0,3,1,7,2006,2006,510.0,Pave,188108.243748841
1228,8640,1278,0,1278,60,2,0,2,1,5,2006,2006,584.0,Pave,171418.640195797
1229,13162,2036,604,2640,265,3,1,3,1,11,2006,2006,792.0,Pave,194698.882220432
1230,8125,858,858,1716,53,2,1,3,1,7,2005,2005,615.0,Pave,174841.84007522
1231,7733,1142,0,1142,50,1,1,3,1,5,2005,2005,0.0,Pave,172965.476488899
1232,11024,1400,0,1400,55,2,0,3,1,6,2005,2006,612.0,Pave,189386.323677132
1233,13072,1131,0,1131,39,1,1,3,1,6,2005,2006,0.0,Pave,185682.618340257
1234,7800,891,795,1686,101,2,1,3,1,8,2005,2005,462.0,Pave,176412.012719061
1235,7632,831,754,1585,77,2,1,3,1,7,2005,2005,449.0,Pave,174976.489722867
1236,8304,941,896,1837,165,2,1,3,1,7,1997,1998,688.0,Pave,180718.581707643
1237,9370,844,887,1731,85,2,1,3,1,7,1992,1993,462.0,Pave,186131.188248242
1238,7175,1398,0,1398,46,2,0,2,1,5,1990,1991,542.0,Pave,165220.786354033
1239,7175,1217,0,1217,64,2,0,2,1,5,1991,1991,484.0,Pave,164115.893800435
1240,9019,636,684,1320,40,2,1,3,1,6,1994,1994,472.0,Pave,182125.729127024
1241,9100,988,0,988,0,1,0,3,1,6,1962,1962,624.0,Pave,182285.140233276
1242,8927,1286,368,1654,0,2,0,4,2,10,1977,1977,528.0,Pave,196325.442210366
1243,9240,1211,0,1211,0,1,0,2,1,6,1962,2002,576.0,Pave,164865.215329881
1244,9308,984,0,984,0,1,0,3,1,5,1965,1965,310.0,Pave,182694.492209823
1245,8450,909,0,909,155,1,0,3,1,5,1968,1968,294.0,Pave,185425.485520958
1246,8638,925,0,925,74,1,0,2,1,5,1963,1963,484.0,Pave,171414.7041191
1247,13052,1024,0,1024,0,1,1,3,1,5,1965,1965,308.0,Pave,183433.472466085
1248,8020,912,0,912,0,1,0,3,1,6,1964,1964,0.0,Pave,176844.981155794
1249,8789,941,0,941,0,1,0,3,1,6,1967,1967,288.0,Pave,180568.187753206
1250,14330,2151,495,2646,100,2,0,3,1,9,1974,1974,550.0,Pave,185948.625475832
1251,11025,1520,1306,2826,208,2,1,3,1,9,1992,1993,888.0,Pave,189388.291715481
1252,3628,1143,0,1143,191,1,1,1,1,5,2004,2004,588.0,Pave,142754.489165865
1253,2544,520,623,1223,166,2,1,2,1,4,2005,2005,480.0,Pave,156106.800760811
1254,2998,768,756,1524,32,2,1,2,1,4,2000,2000,440.0,Pave,155895.397617561
1255,4447,530,550,1080,50,2,1,2,1,4,2003,2003,496.0,Pave,159851.977738548
1256,8314,854,840,1694,382,2,1,3,1,6,1997,1998,434.0,Pave,185157.832305524
1257,7180,1568,0,1568,266,2,0,3,1,6,2001,2002,564.0,Pave,180716.291710805
1258,13110,1193,0,1193,153,2,0,2,1,6,1972,1972,501.0,Pave,176901.093954071
1259,10140,1334,0,1334,20,2,0,3,1,7,1967,1967,477.0,Pave,181017.222455218
1260,9600,1051,0,1051,0,1,0,3,1,6,1968,1968,504.0,Pave,183269.159407668
1261,8640,884,886,1770,60,1,1,4,1,7,1968,1968,530.0,Pave,193550.830097069
1262,9360,976,0,976,0,1,0,2,1,4,1968,2004,504.0,Pave,170625.842699726
1263,8400,898,0,898,0,1,0,3,1,6,1968,1968,326.0,Pave,182012.405942725
1264,9759,1051,0,1051,88,1,0,3,1,6,1966,1966,264.0,Pave,179162.507290733
1265,9600,1141,0,1141,78,1,0,3,1,6,1967,1967,568.0,Pave,183269.159407668
1266,8800,1565,0,1565,25,2,0,3,1,7,1965,2000,299.0,Pave,180589.836175042
1267,10368,1488,0,1488,60,1,1,3,1,7,1964,1964,430.0,Pave,181465.935198741
1268,9350,720,720,1440,32,1,1,4,1,7,1964,1964,480.0,Pave,196053.029878304
1269,10800,1248,0,1248,0,1,0,3,1,6,1960,1960,286.0,Pave,183421.020319014
1270,8550,816,0,816,0,1,0,2,1,4,1934,1950,240.0,Pave,167926.839083612
1271,9724,1043,0,1043,48,1,0,2,1,5,1947,1950,273.0,Pave,168027.530997889
1272,9600,1433,0,1433,0,1,0,3,1,7,1961,1990,441.0,Pave,182164.26685407
1273,10858,1624,0,1624,40,1,0,2,1,6,1952,1952,240.0,Pave,172469.071592608
1274,9600,1216,0,1216,0,1,0,3,1,7,1951,1951,280.0,Pave,181059.374300472
1275,9462,1024,704,1728,60,1,1,3,1,7,1949,1973,234.0,Pave,182997.570115536
1276,9888,936,0,936,0,1,0,2,1,5,1954,1975,240.0,Pave,166140.504179894
1277,8917,1584,0,1584,0,2,0,4,2,8,1967,1967,506.0,Pave,198515.546934075
1278,12700,1246,0,1246,69,1,0,3,1,6,1964,1964,441.0,Pave,193789.648503294
1279,9723,1008,0,1008,0,1,0,2,1,5,1963,1963,430.0,Pave,173550.025727531
1280,8400,1364,0,1364,60,1,1,3,1,6,1957,1957,331.0,Pave,176487.943174734
1281,9610,1336,0,1336,0,1,1,3,1,7,1958,1958,488.0,Pave,188813.302559147
1282,10000,1370,0,1370,0,1,0,3,1,6,1956,1956,300.0,Pave,178531.911979192
1283,10152,1124,0,1124,211,1,0,3,1,6,1956,1994,353.0,Pave,182145.731469001
1284,8092,1050,0,1050,0,1,0,3,1,6,1954,2000,286.0,Pave,179196.465024103
1285,12778,1008,0,1008,154,1,0,2,1,4,1952,2003,280.0,Pave,169618.349900686
1286,10170,1575,0,1575,0,1,1,2,1,5,1951,1951,400.0,Pave,170010.168655046
1287,7700,1145,0,1145,0,1,0,3,1,6,1956,1956,684.0,Pave,181739.671652174
1288,11050,1005,0,1005,0,1,0,2,1,6,1956,1956,319.0,Pave,172846.934955574
1289,13600,1056,0,1056,0,1,1,3,1,6,1955,1955,300.0,Pave,195560.8830172
1290,15428,884,0,884,0,1,0,2,1,4,1951,1991,270.0,Pave,180358.114292956
1291,21299,2039,0,2039,0,1,1,3,1,7,1941,1963,791.0,Pave,211817.702818093
1292,13300,1384,0,1384,0,1,0,2,1,6,1956,2001,896.0,Pave,176170.128686742
1294,7500,900,412,1312,28,1,1,3,1,6,1947,1950,649.0,Pave,182450.956536015
1295,10410,713,0,713,75,1,0,2,1,5,1930,2001,371.0,Pave,174902.068073146
1296,10914,715,0,715,0,1,0,2,1,4,1929,1950,660.0,Pave,173684.174293738
1297,7008,448,272,720,0,1,0,1,1,5,1900,1998,280.0,Pave,147196.673677562
1298,7200,774,821,1595,0,2,0,3,1,7,1915,1950,528.0,Pave,175231.189709791
1299,10818,981,779,1760,0,1,1,4,1,7,1910,1950,648.0,Pave,193417.64740633
1300,10184,1146,0,1146,75,1,0,3,1,6,1963,1963,294.0,Pave,183313.601249761
1301,9510,1207,0,1207,240,1,1,3,1,6,1962,1985,264.0,Pave,180882.250849082
1302,10800,1773,0,1773,98,2,0,3,1,6,1961,1992,418.0,Pave,186735.697979808
1303,11650,1472,0,1472,68,2,0,2,1,5,1959,1959,484.0,Pave,172922.865411247
1304,18275,1900,548,2448,102,3,0,3,1,9,1962,1998,441.0,Pave,202551.677190573
1305,12144,910,611,1521,0,1,1,3,1,6,1950,1950,597.0,Pave,190485.634074173
1306,8544,1040,0,1040,0,2,0,2,2,6,1950,1950,400.0,Pave,173439.49362151
1307,8512,1556,0,1556,0,2,0,4,2,8,1960,1960,0.0,Pave,196613.598849219
1308,7000,1150,0,1150,0,1,0,3,1,6,1961,1961,288.0,Pave,178152.259700828
1309,7400,1045,0,1045,0,1,0,3,1,6,1962,1962,528.0,Pave,174519.904825949
1310,7000,864,0,864,0,1,0,3,1,5,1962,1962,336.0,Pave,172627.796932837
1311,7000,1025,0,1025,80,1,0,3,1,6,1962,1962,0.0,Pave,173732.689486435
1312,9856,1007,1007,2014,72,2,0,5,1,8,1900,2005,624.0,Pave,209219.844787023
1313,9600,1226,442,1668,0,1,0,3,1,6,1948,1950,240.0,Pave,181059.374300472
1314,5520,1147,510,1657,0,1,0,4,1,9,1920,1980,162.0,Pave,188515.443002459
1315,9600,940,476,1416,24,1,0,3,1,7,1900,2004,400.0,Pave,182164.26685407
1316,6451,848,580,1428,0,1,0,4,1,7,1900,1970,576.0,Pave,188137.901597981
1317,3960,502,502,1004,0,1,0,2,1,5,1930,1950,200.0,Pave,158893.54306269
1318,7745,1084,867,1951,6,2,0,4,2,9,1900,1950,576.0,Pave,189579.65066771
1319,7741,1032,0,1032,0,1,0,2,1,5,1924,1950,280.0,Pave,165229.803505847
1320,5633,844,0,844,81,1,0,2,1,5,1925,1950,216.0,Pave,162186.071220207
1321,7200,864,0,864,0,1,0,2,1,5,1950,1950,528.0,Pave,166374.879866351
1322,7614,714,662,1376,0,1,0,2,1,7,1905,1950,216.0,Pave,161665.184974757
1323,6000,960,0,960,0,1,0,3,1,5,1955,1955,576.0,Pave,175079.328798445
1324,6000,816,750,1566,0,1,1,5,1,7,1924,1950,450.0,Pave,203840.874021305
1325,7830,492,0,492,0,1,0,1,1,3,1921,1950,200.0,Pave,152129.078861057
1326,9576,885,297,1182,0,1,1,3,1,5,1945,1950,378.0,Pave,181012.141380101
1327,5747,840,0,840,0,1,0,2,1,5,1920,1950,250.0,Pave,161305.53503837
1328,6300,1226,878,2104,341,2,0,5,1,9,1910,2005,432.0,Pave,203326.392972343
1329,5976,624,624,1248,130,2,0,2,2,8,1920,1950,0.0,Pave,168385.571141831
1330,9750,960,0,960,0,1,0,3,1,5,1958,1958,624.0,Pave,183564.365159986
1331,4761,1020,0,1020,0,1,0,2,1,5,1918,1950,0.0,Pave,163784.619440861
1332,11737,1017,810,1827,36,1,0,2,1,9,1924,1996,240.0,Pave,171989.192193993
1333,6120,728,434,1162,24,1,0,3,1,6,1930,1950,258.0,Pave,180839.95616829
1334,6120,741,583,1324,0,1,0,3,1,7,1930,1984,180.0,Pave,170895.923185907
1335,11672,816,0,816,0,1,0,2,1,4,1925,1950,210.0,Pave,174071.054808518
1337,10320,834,596,1430,0,2,0,3,1,7,1924,1950,370.0,Pave,188000.824679588
1338,7518,665,665,1330,72,1,0,3,1,7,1910,2004,390.0,Pave,179171.703565498
1339,9000,819,0,819,0,1,0,2,1,4,1919,1950,0.0,Pave,171022.241447762
1340,7200,984,0,984,0,1,0,3,1,6,1930,1950,308.0,Pave,174126.297156192
1341,12375,1081,341,1422,0,1,0,3,1,7,1951,1951,288.0,Pave,187625.573271948
1342,11136,1921,0,1921,180,2,0,4,2,8,1964,1964,576.0,Pave,199567.946369234
1343,21370,1640,0,1640,0,1,0,3,1,7,1950,1950,394.0,Pave,205328.078219268
1344,8250,1032,0,1032,0,1,0,2,1,6,1935,1950,260.0,Pave,166231.535025379
1345,5220,879,0,879,108,1,0,2,1,4,1936,1950,180.0,Pave,154743.91606057
1346,5500,1073,0,1073,120,2,0,2,1,4,2004,2004,246.0,Pave,159714.537012622
1347,11327,1064,0,1064,48,1,0,3,1,6,1967,1967,528.0,Pave,185563.069082422
1348,10366,934,0,934,0,1,0,2,1,4,1964,1964,336.0,Pave,171500.796725006
1349,9000,1059,0,1059,88,1,0,3,1,6,1966,1966,286.0,Pave,180983.443844799
1350,9535,1458,0,1458,0,1,1,3,1,7,1967,1967,512.0,Pave,183141.236914997
1351,7176,1040,0,1040,0,1,0,3,1,6,1978,1978,616.0,Pave,178498.634450214
1352,9662,1967,0,1967,0,2,0,6,2,10,1977,1977,580.0,Pave,224323.710512388
1353,8235,1949,0,1949,0,2,0,6,2,10,1977,1977,586.0,Pave,218200.642127877
1354,17529,872,0,872,0,1,0,2,1,5,1924,1950,322.0,Pave,182283.177756557
1355,20355,1830,0,1830,115,1,0,2,1,6,1967,1967,521.0,Pave,190054.639237419
1356,13050,1000,0,1000,0,1,0,1,1,4,1963,1963,575.0,Pave,160192.453934518
1357,10820,810,0,810,0,1,0,2,1,4,1971,1972,576.0,Pave,171289.393581756
1358,1700,880,680,1700,36,2,1,2,1,7,1980,1981,450.0,Pave,151131.098733642
1359,9375,1350,0,1350,0,1,1,3,1,6,1954,1954,504.0,Pave,181721.458225594
1360,6488,799,351,1150,0,1,0,3,1,6,1942,1950,215.0,Pave,172725.053851858
1361,19950,1337,672,2009,42,2,0,4,1,8,1928,1950,795.0,Pave,222438.699143414
1363,11679,1560,0,1560,253,2,0,3,1,6,1962,1962,528.0,Pave,185150.926027596
1364,12048,1488,0,1488,189,1,0,3,1,7,1952,2002,569.0,Pave,184772.239624699
1365,10519,1057,0,1057,0,1,0,3,1,6,1955,1999,288.0,Pave,180658.216435809
1366,9525,1068,541,1609,0,1,1,5,1,7,1953,1953,305.0,Pave,209673.316647174
1367,12128,1313,1246,2559,245,2,1,4,1,9,1989,1989,506.0,Pave,205939.810625621
1368,9069,1440,0,1440,0,2,0,2,2,8,1993,1993,920.0,Pave,165633.573325837
1369,11003,1308,568,1876,40,2,1,3,1,7,2005,2006,848.0,Pave,186030.317211014
1370,7488,1208,0,1208,58,2,0,2,1,6,2005,2005,632.0,Pave,160312.319589212
1371,13377,1846,0,1846,32,2,0,3,1,7,2006,2006,495.0,Pave,190702.440251029
1372,11645,1590,0,1590,80,2,1,2,1,6,2005,2006,754.0,Pave,175122.810326699
1373,10984,945,864,1809,54,2,1,3,1,8,2005,2006,638.0,Pave,183783.13937519
1374,9316,1614,0,1614,45,2,0,3,1,7,2005,2005,576.0,Pave,178290.666302221
1375,9316,784,812,1596,45,2,1,3,1,6,2005,2005,610.0,Pave,181605.343963015
1376,12000,1388,0,1388,58,2,0,3,1,6,1968,1968,522.0,Pave,187992.451444752
1377,13015,1100,0,1100,0,1,1,3,1,5,1996,1996,462.0,Pave,188885.11781517
1378,12438,795,704,1499,91,2,1,3,1,6,1995,1995,473.0,Pave,189959.344795118
1379,8685,1425,0,1425,130,2,0,3,1,5,1998,1998,591.0,Pave,179258.619211334
1380,9272,856,893,1749,85,2,1,3,1,7,1999,1999,515.0,Pave,181518.750275669
1381,13426,951,828,1779,107,2,1,3,1,7,1999,2000,586.0,Pave,193008.659237315
1382,8340,686,702,1388,36,1,1,3,1,6,1977,1977,317.0,Pave,186313.89385619
1383,10385,1282,0,1282,0,2,0,3,1,6,1978,1978,672.0,Pave,181499.39185067
1384,7200,864,0,864,0,1,0,3,1,5,1972,1972,297.0,Pave,174126.297156192
1385,9930,878,884,1762,54,2,1,3,1,6,2002,2002,591.0,Pave,183918.612062767
1386,9468,840,915,1755,73,2,1,3,1,7,1999,1999,530.0,Pave,184114.270899227
1387,11088,1358,0,1358,166,1,1,1,1,5,2002,2002,418.0,Pave,158540.947801398
1388,8726,872,1037,1909,108,2,1,4,1,8,2002,2002,529.0,Pave,197034.759055859
1389,10566,1090,1124,2214,80,2,1,3,1,8,1999,1999,646.0,Pave,185170.284452595
1390,21533,1065,984,2049,48,2,1,4,1,9,1996,1997,467.0,Pave,221134.533635148
1391,11250,1070,869,1939,84,2,1,3,1,8,1998,1998,555.0,Pave,184306.637575967
1392,11250,950,1045,1995,170,2,1,4,1,8,1995,1996,610.0,Pave,199792.302740996
1393,4435,848,0,848,0,1,0,1,1,4,2003,2003,420.0,Pave,143237.803559736
1394,8810,1390,0,1390,68,2,0,3,1,7,2003,2003,545.0,Pave,177294.838897736
1395,8581,851,886,1737,105,2,1,3,1,7,2006,2006,578.0,Pave,182368.620883855
1396,8400,784,827,1611,36,2,1,3,1,6,2005,2005,572.0,Pave,176487.943174734
1397,8772,1336,0,1336,43,2,0,3,1,6,2005,2006,502.0,Pave,183849.408762071
1398,8777,760,676,1436,0,2,0,3,1,6,1910,2000,528.0,Pave,184964.141507413
1399,7840,1012,0,1012,0,2,0,4,0,4,1975,1975,0.0,Pave,196395.969632434
1400,16133,1176,0,1176,92,1,0,2,1,5,1969,1969,360.0,Pave,188374.936650438
1401,7162,806,918,1724,57,2,1,3,1,8,2003,2004,616.0,Pave,176261.296806135
1402,8050,914,0,914,0,1,0,2,1,4,2002,2002,0.0,Pave,163628.142248426
1403,11060,1164,1150,2314,274,2,1,3,1,9,2003,2005,502.0,Pave,180618.032628904
1404,3675,1072,0,1072,44,1,0,2,1,5,2005,2006,525.0,Pave,161647.329794081
1405,2522,970,739,1709,40,2,0,3,1,7,2004,2004,380.0,Pave,167129.598867773
1406,6956,624,312,936,0,1,0,3,1,5,1948,1950,265.0,Pave,174750.988352687
1407,7822,846,492,1338,0,2,0,3,1,7,1915,1950,528.0,Pave,177560.202116333
1408,8707,1093,576,1669,0,1,1,4,1,9,1924,1950,288.0,Pave,192577.796112839
1409,16012,1482,0,1482,30,2,0,3,1,6,1954,1968,609.0,Pave,199202.898960871
1410,8248,964,0,1414,0,1,0,3,1,8,1922,1950,0.0,Pave,182818.156667308
1411,8088,498,0,498,0,1,0,1,1,3,1922,1955,216.0,Pave,148217.262540651
1412,11388,1055,218,1273,0,1,0,3,1,5,1910,1993,275.0,Pave,188997.797082492
1413,10890,1058,493,1551,0,2,0,3,1,6,1938,1950,240.0,Pave,185807.928877601
1414,6430,816,524,1340,0,1,0,3,1,6,1945,1950,440.0,Pave,177030.477842021
1415,7000,743,736,1479,0,1,0,3,1,6,1926,1997,312.0,Pave,175942.474593632
1416,4899,755,755,1510,0,1,0,3,1,6,1920,1950,216.0,Pave,172912.518576433
1417,9399,818,818,1636,0,1,1,4,1,7,1919,1950,288.0,Pave,198359.248864591
1418,10164,992,473,1465,126,2,0,3,1,6,1939,1950,240.0,Pave,184379.133036383
1419,6191,824,464,1288,0,1,0,4,1,6,1941,1950,240.0,Pave,194255.566948886
1420,21780,940,610,1550,0,1,1,3,1,7,1920,1950,318.0,Pave,209449.651603064
1421,12400,1125,592,1717,0,1,1,2,1,7,1940,1950,410.0,Pave,169979.323958443
1422,8170,1122,549,1671,0,2,0,4,1,7,1929,1950,451.0,Pave,188206.281858748
1423,12320,959,650,1609,0,1,1,3,1,8,1932,1990,579.0,Pave,186412.438609167
1424,14210,1104,697,1801,90,1,1,3,1,8,1930,1959,365.0,Pave,196761.386409959
1425,15600,1278,1037,2315,0,2,0,4,1,9,1950,1963,342.0,Pave,208353.269558209
1426,7288,976,0,976,0,1,0,2,1,5,1942,1950,215.0,Pave,166548.067241044
1427,7000,861,424,1285,0,1,0,3,1,6,1926,1950,506.0,Pave,175942.474593632
1428,8534,672,0,672,0,1,0,2,1,4,1925,1950,0.0,Pave,166790.457916434
1429,7030,641,0,641,0,1,0,2,1,4,1925,1950,272.0,Pave,160515.850579067
1430,9060,967,671,1638,21,2,0,4,1,6,1957,1957,384.0,Pave,192167.621096362
1431,12366,729,0,729,0,1,0,2,1,5,1945,1950,0.0,Pave,178751.551083369
1432,9000,1060,336,1396,0,2,0,4,2,8,1951,1951,0.0,Pave,198678.894117024
1433,8520,576,360,936,0,1,0,2,1,6,1916,1950,0.0,Grvl,164553.120272354
1434,5748,1778,0,1778,53,2,0,2,1,5,2005,2006,495.0,Pave,156887.932862327
1435,3842,1646,0,1646,53,2,0,2,1,5,2004,2005,525.0,Pave,164185.777305524
1436,23580,1625,0,1625,28,2,0,3,1,6,1979,1979,576.0,Pave,212992.120630876
1437,8385,1664,0,1664,0,2,0,4,2,10,1978,1978,616.0,Pave,197468.550532521
1438,9116,1491,0,1491,100,2,0,3,1,7,2001,2001,490.0,Pave,180106.84373966
1439,11080,1210,0,1210,0,2,0,3,1,6,1975,1975,528.0,Pave,183972.071056674
1441,8098,1403,0,1403,173,2,0,2,1,5,2000,2000,470.0,Pave,170351.963410756
1442,13618,1960,0,1960,38,2,0,3,1,8,2005,2006,714.0,Pave,195596.307707478
1443,11577,1838,0,1838,225,2,0,3,1,9,2005,2006,682.0,Pave,189369.756330412
1444,31250,1600,0,1600,0,1,1,3,1,6,1951,1951,270.0,Pave,223667.404551664
1445,7020,1368,0,1368,48,2,0,2,2,8,1997,1997,784.0,Pave,169335.310624364
1446,2665,616,688,1304,0,1,1,3,1,5,1977,1977,336.0,Pave,167411.02835165
1447,10172,874,0,874,120,1,0,3,1,5,1968,2003,288.0,Pave,187709.555003968
1448,11836,1652,0,1652,0,2,0,4,2,8,1970,1970,928.0,Pave,196526.002998991
1449,1470,630,0,630,0,1,0,1,1,3,1970,1970,0.0,Pave,137402.569855589
1450,1484,546,546,1092,0,1,1,3,1,5,1972,1972,253.0,Pave,165086.775061735
1451,13384,1360,0,1360,0,1,0,3,1,8,1969,1979,336.0,Pave,188506.431412274
1452,1533,546,546,1092,0,1,1,3,1,5,1970,1970,286.0,Pave,172917.456816012
1453,1526,546,546,1092,34,1,1,3,1,5,1970,1970,0.0,Pave,166274.325225982
1454,1936,546,546,1092,0,1,1,3,1,5,1970,1970,0.0,Pave,167081.220948984
1455,1894,546,546,1092,24,1,1,3,1,6,1970,1970,286.0,Pave,164788.778231138
1456,20000,1224,0,1224,0,1,0,4,1,7,1960,1996,576.0,Pave,219222.423400059
1457,10441,970,0,970,32,1,0,3,1,6,1992,1992,0.0,Pave,184924.279658997
1458,9627,996,1004,2000,48,2,1,3,1,9,1993,1994,650.0,Pave,187741.866657478
